,ERA,HOF,Opposing_BA,completed,firstName,games,hits,homeruns,lastName,losses,outs_pitched,player_id,runs_earned,saves,seasons,shutouts,started,strikes,walks,wins,WAR,ERA,wins,strikes,games,seasons,Opposing_BA,predictions
2980,3.884,1,0.253,69.05000000000003,James Riley,231.0,1123.0,67.00999999999999,Turner,60.02,3396.0,turneji01,405.0,20.05,10.0,8.079999999999998,119.05000000000004,329.01,283.0,69.00999999999999,1.76,3.884,69.00999999999999,329.01,231.0,10.0,0.253,1
2981,4.705384615384617,1,0.2484615384615385,131.01999999999998,John Samuel,346.0,1799.0,100.02,Vander Meer,121.0,6314.0,vandejo01,805.0,2.11,13.0,29.050000000000004,285.0,1294.0,1132.0,119.01,-1.42,4.705384615384617,119.01,1294.0,346.0,13.0,0.2484615384615385,1
2985,4.257,0,0.282,84.0,James Charles Jacob,303.0,1815.0,98.0,Bagby,96.0,4999.0,bagbyji02,733.0,9.04,10.0,13.04,198.0,431.0,608.0,97.0,1.56,4.257,97.0,431.0,303.0,10.0,0.282,0
2988,2.951,0,0.304,23.06000000000001,Joseph Stanley,238.0,688.0,39.03,Beggs,35.02,2081.0,beggsjo01,228.01,29.040000000000006,10.0,4.079999999999999,41.03999999999999,178.01,189.02,48.02,-0.42,2.951,48.02,178.01,238.0,10.0,0.304,0
2992,3.0415384615384613,1,0.29846153846153844,128.01,Morton Cecil,295.0,1666.0,85.0,Cooper,75.02,5522.01,coopemo01,607.0,14.06,13.0,33.059999999999995,239.01,913.01,571.0,128.01,0.71,3.0415384615384613,128.01,913.01,295.0,13.0,0.29846153846153844,1
2995,3.6975,0,0.2375,54.01,Richard Atley,153.0,907.0,66.00999999999999,Donald,33.0,2797.0,donalat01,365.0,1.07,8.0,6.039999999999999,115.0,369.0,369.0,65.00999999999999,-1.23,3.6975,65.00999999999999,369.0,153.0,8.0,0.2375,0
2998,4.038333333333333,0,0.2983333333333333,31.020000000000003,Richard Merriwell,168.0,804.0,36.0,Errickson,47.0,2209.0,erricdi01,315.0,12.01,6.0,6.0299999999999985,77.01,176.0,290.0,36.0,-0.33,4.038333333333333,36.0,176.0,168.0,6.0,0.2983333333333333,0
3001,5.077142857142858,0,0.2857142857142857,26.02,Robert Arthur,127.0,770.0,58.01,Harris,52.01,1938.0,harribo01,356.0,2.05,7.0,4.04,89.0,205.0,294.0,30.0,-0.01,5.077142857142858,30.0,205.0,127.0,7.0,0.2857142857142857,0
3003,4.613333333333333,0,0.26,49.02,John William,211.0,1024.0,50.01,Humphries,63.01,3006.0,humphjo02,421.0,12.03,9.0,9.05,111.0,317.0,373.0,52.02,0.29,4.613333333333333,52.02,317.0,211.0,9.0,0.26,0
3005,3.6075,0,0.2625,48.02,Robert Harold,265.0,1153.0,46.0,Klinger,61.0,3269.0,klingbo01,445.0,23.02,8.0,7.039999999999999,130.01,357.0,358.0,66.0,0.82,3.6075,66.0,357.0,265.0,8.0,0.2625,0
3006,3.471333333333333,0,0.256,91.02,Hubert Max,327.0,1490.0,65.02,Lanier,82.02,4858.0,laniema01,541.0,17.090000000000003,15.0,21.050000000000004,204.01,821.0,611.0,108.03,-0.27,3.471333333333333,108.03,821.0,327.0,15.0,0.256,0
3014,3.8663636363636362,0,0.25,81.00999999999998,John Arnold,184.0,1111.0,60.02,Niggeling,69.00999999999999,3752.0,niggejo01,447.0,0.11,11.0,12.05,161.01,620.0,516.0,64.0,-1.77,3.8663636363636362,64.0,620.0,184.0,11.0,0.25,0
3016,5.114,0,0.28400000000000003,45.01,William John,138.0,757.0,48.0,Posedel,43.01,2038.0,posedbi01,344.0,6.02,5.0,6.0299999999999985,87.01,227.0,248.0,41.0,0.3,5.114,41.0,227.0,138.0,5.0,0.28400000000000003,0
3018,3.97,0,0.254,17.020000000000003,Forest Charles,154.0,547.0,30.0,Pressnell,30.0,1579.0,pressto01,222.0,12.0,5.0,4.02,42.01,157.0,134.0,32.0,-0.24,3.97,32.0,157.0,154.0,5.0,0.254,0
3021,4.509166666666666,1,0.2725,101.01,Elwin Charles,333.0,1907.0,199.01,Roe,84.00999999999998,5743.0,roepr01,730.0,10.05,12.0,17.03,261.01,956.0,504.0,127.01,-4.99,4.509166666666666,127.01,956.0,333.0,12.0,0.2725,1
3031,4.19,0,0.254,0.05,Francis Joseph,104.0,211.0,8.02,Barrett,17.0,653.0,barrefr01,85.0,12.02,5.0,0.05,2.039999999999999,90.01,90.0,15.01,-0.14,4.19,15.01,90.01,104.0,5.0,0.254,0
3034,3.1625,0,0.26,13.01,Robert James,109.0,360.0,27.01,Bowman,17.01,1095.0,bowmabo01,155.01,10.02,4.0,2.03,38.01,146.01,139.01,26.01,-0.83,3.1625,26.01,146.01,109.0,4.0,0.26,0
3038,5.12375,0,0.27625,30.02,Alejandro Eloy,258.0,887.0,42.0,Carrasquel,39.01,2583.0,carraal01,357.0,16.02,8.0,4.05,64.02000000000001,252.0,347.0,50.01,0.04,5.12375,50.01,252.0,258.0,8.0,0.27625,0
3041,4.276999999999999,0,0.258,149.04999999999995,Murry Monroe,625.0,3029.0,302.02,Dickson,181.02,9157.0,dicksmu01,1240.01,23.09000000000001,20.0,27.090000000000003,338.02,1281.01,1058.0,172.02999999999997,2.98,4.276999999999999,172.02999999999997,1281.01,625.0,20.0,0.258,0
3043,4.005,0,0.2564285714285714,112.02,Joseph Gordon,414.0,2048.0,137.01,Dobson,103.01,6510.0,dobsojo01,874.0,18.05,14.0,22.03,273.01,992.0,851.0,137.01,-1.57,4.005,137.01,992.0,414.0,14.0,0.2564285714285714,0
3051,4.197857142857143,0,0.2707142857142857,53.03,Joseph Walton,379.0,1672.0,95.01,Haynes,82.01,4743.0,haynejo01,704.0,21.06,14.0,5.099999999999999,147.01,475.0,620.0,76.02,1.33,4.197857142857143,76.02,475.0,379.0,14.0,0.2707142857142857,0
3055,3.81,1,0.259,81.02000000000002,Frederick Charles,242.0,1487.0,126.01,Hutchinson,71.01,4392.0,hutchfr01,606.0,7.059999999999999,10.0,13.05,169.01,591.0,388.01,95.01,5.83,3.81,95.01,591.0,242.0,10.0,0.259,1
3059,5.567692307692307,0,0.2946153846153846,88.04,John Henry,322.0,1761.0,92.02,Kramer,103.02,4912.0,krameja01,772.0,7.079999999999997,13.0,14.06,215.01,613.0,682.0,95.02,0.27,5.567692307692307,95.02,613.0,322.0,13.0,0.2946153846153846,0
3064,4.583749999999998,0,0.265,70.03,Walter Edward,399.0,1613.0,101.0,Masterson,100.01,4949.0,mastewa02,760.0,20.060000000000006,16.0,15.109999999999998,184.01,815.0,886.0,78.0,-1.55,4.583749999999998,78.0,815.0,399.0,16.0,0.265,0
3070,3.3723529411764708,1,0.2311764705882353,212.03,Harold,488.0,2674.0,137.01999999999998,Newhouser,150.01,8979.0,newhoha01,1016.01,26.06000000000001,17.0,33.05999999999999,374.01,1796.0,1249.0,207.03,2.6,3.3723529411764708,207.03,1796.0,488.0,17.0,0.2311764705882353,1
3071,2.682,0,0.23600000000000004,23.02,Vern Jarl,112.0,547.0,18.02,Olsen,26.02,1548.0,olsenve01,195.01,2.03,5.0,7.02,60.02,201.0,192.0,30.01,1.24,2.682,30.01,201.0,112.0,5.0,0.23600000000000004,0
3074,4.668333333333333,0,0.275,10.03,Isaac Overton,164.0,608.0,49.0,Pearson,50.01,1677.0,pearsik01,300.0,8.03,6.0,2.04,54.0,149.0,268.0,13.0,-0.57,4.668333333333333,13.0,149.0,164.0,6.0,0.275,0
3076,3.705,0,0.278125,133.02999999999997,Kenneth David,396.0,2257.0,192.03,Raffensberger,154.01,6455.0,raffeke01,860.01,16.11,16.0,31.07,282.01,806.0,449.01,119.05,-3.22,3.705,119.05,806.0,396.0,16.0,0.278125,0
3079,3.981,0,0.255,57.03,Elmer Ray,190.0,974.0,59.03,Riddle,52.02,3069.0,riddlel01,387.01,8.049999999999999,10.0,13.06,124.01,342.01,458.01,65.01,0.9,3.981,65.01,342.01,190.0,10.0,0.255,0
3080,3.27,0,0.2483333333333333,48.01,Marius Ugo,120.0,618.0,41.0,Russo,34.0,2042.0,russoma01,237.0,5.02,6.0,6.0299999999999985,84.0,311.0,253.0,45.01,0.68,3.27,45.01,311.0,120.0,6.0,0.2483333333333333,0
3081,7.467142857142857,0,0.2785714285714286,40.02,Manuel,135.0,723.0,42.02,Salvo,50.01,2164.0,salvoma01,296.0,1.06,7.0,9.03,93.01,247.01,284.0,33.02,-0.38,7.467142857142857,33.02,247.01,135.0,7.0,0.2785714285714286,0
3087,3.2783333333333333,0,0.235,27.020000000000003,Eugene Earl,185.0,602.0,35.0,Thompson,35.0,2060.0,thompju01,249.0,7.0299999999999985,6.0,6.039999999999999,68.01,315.0,328.0,47.0,0.77,3.2783333333333333,47.0,315.0,185.0,6.0,0.235,0
3089,8.4,1,0.290625,158.02999999999997,Paul Howard,521.0,2641.0,112.01,Trout,161.01,8177.0,troutdi01,979.0,35.029999999999994,16.0,28.07000000000001,322.02,1256.01,1046.01,170.01,4.47,8.4,170.01,1256.01,521.0,16.0,0.290625,1
3091,3.570869565217391,1,0.2478260869565217,290.0,Early,691.0,4291.0,338.01,Wynn,244.0,13692.0,wynnea01,1796.0,15.139999999999995,23.0,49.06,612.0,2334.0,1775.0,300.01,9.73,3.570869565217391,300.01,2334.0,691.0,23.0,0.2478260869565217,1
3093,3.181,0,0.247,110.0,Ernest Edward,231.0,1501.0,117.0,Bonham,72.0,4653.0,bonhati01,528.0,9.06,10.0,21.02,193.0,478.0,287.0,103.0,-0.84,3.181,103.0,478.0,231.0,10.0,0.247,0
3094,2.705,1,0.23083333333333336,125.01,Harry David,318.0,1731.0,117.01,Brecheen,92.01,5723.0,brechha01,618.01,18.02,12.0,25.03,240.01,901.0,536.0,133.01,0.78,2.705,133.01,901.0,318.0,12.0,0.23083333333333336,1
3098,4.93,0,0.29,7.0299999999999985,Lloyd Arthur,106.0,303.0,18.01,Dietz,16.0,885.0,dietzdu01,127.0,6.02,5.0,1.04,21.020000000000003,79.0,113.0,14.02,0.04,4.93,14.02,79.0,106.0,5.0,0.29,0
3100,4.576666666666667,0,0.26666666666666666,14.03,Leslie Fletcherd,123.0,443.0,27.0,Fleming,21.0,1326.0,flemibi01,186.0,3.0399999999999987,6.0,3.04,40.01000000000001,167.0,193.0,16.02,-0.92,4.576666666666667,16.02,167.0,123.0,6.0,0.26666666666666666,0
3104,4.19,0,0.27,22.03,John Joseph Perry,204.0,778.0,44.0,Gorsica,39.02,2171.0,gorsijo01,336.0,17.009999999999998,7.0,4.039999999999999,64.03,272.0,247.0,31.01,0.56,4.19,31.01,272.0,204.0,7.0,0.27,0
3105,9.597999999999999,1,0.30700000000000005,66.03,Orval Leroy,207.0,1237.0,62.01,Grove,73.03,3530.0,groveor01,494.0,4.069999999999999,10.0,11.05,152.02999999999997,374.0,444.0,63.03,-0.98,9.597999999999999,63.03,374.0,207.0,10.0,0.30700000000000005,0
3108,4.73,0,0.26272727272727275,42.03999999999999,Maurice Charles,271.0,1097.0,79.0,Harris,71.02000000000002,3150.0,harrimi01,488.0,21.07,11.0,2.089999999999999,109.04000000000002,534.01,455.01,59.01,1.6,4.73,59.01,534.01,271.0,11.0,0.26272727272727275,0
3110,3.45,0,0.24600000000000002,22.0,Edward Marvin,118.0,434.0,24.01,Head,23.0,1395.0,headed01,180.0,11.02,5.0,6.01,53.0,208.0,174.0,27.0,0.63,3.45,27.0,208.0,118.0,5.0,0.24600000000000002,0
3112,3.458333333333333,0,0.21666666666666667,0.06000000000000001,Millard,115.0,236.01,13.02,Howell,15.02,679.0,howeldi01,95.01,19.03,6.0,0.06000000000000001,2.04,99.01,103.01,19.03,0.86,3.458333333333333,19.03,99.01,115.0,6.0,0.21666666666666667,0
3113,4.246153846153846,0,0.2738461538461539,123.01,Sidney Charles,380.0,2384.0,136.0,Hudson,152.0,6543.0,hudsosi01,1036.0,13.06,13.0,11.07,279.0,734.0,835.0,104.0,1.71,4.246153846153846,104.0,734.0,380.0,13.0,0.2738461538461539,0
3114,4.691428571428572,0,0.27285714285714285,5.04,John Richard Joseph,155.0,474.0,36.01,Hutchings,18.02,1413.0,hutchjo02,207.0,6.039999999999999,7.0,3.05,34.01,212.0,180.0,12.02,-0.09,4.691428571428572,12.02,212.0,155.0,7.0,0.27285714285714285,0
3115,5.625714285714285,0,0.2885714285714286,61.01,Alva William,205.0,1164.0,44.01,Javery,74.0,3428.0,javeral01,483.0,5.039999999999999,7.0,15.02,147.0,470.01,452.0,53.01,-2.06,5.625714285714285,53.01,470.01,205.0,7.0,0.2885714285714286,0
3117,5.11125,0,0.28500000000000003,13.04,Earl Douglas,179.0,556.0,24.03,Johnson,32.02,1639.0,johnsea01,261.0,17.040000000000006,8.0,3.069999999999999,50.02,250.0,272.0,40.02,-0.18,5.11125,40.02,250.0,179.0,8.0,0.28500000000000003,0
3120,5.4188888888888895,0,0.2411111111111112,82.03,Philip Joseph,185.0,1084.0,81.02000000000002,Marchildon,75.01,3643.0,marchph01,530.0,2.0699999999999994,9.0,6.039999999999999,162.01,481.01,684.0,68.04,-1.11,5.4188888888888895,68.04,481.01,185.0,9.0,0.2411111111111112,0
3126,4.216666666666666,0,0.275,20.020000000000003,John Sigmund,115.0,542.0,22.02,Podgajny,37.01,1531.0,podgajo01,238.0,0.06000000000000001,6.0,0.06000000000000001,61.01,129.0,165.0,20.020000000000003,-0.19,4.216666666666666,20.020000000000003,129.0,115.0,6.0,0.275,0
3130,5.71,0,0.30399999999999994,46.05,Nicholas,203.0,958.0,52.02,Strincevich,49.03,2669.0,strinni01,400.0,6.06,10.0,4.079999999999999,103.02,274.0,270.0,46.03999999999999,-0.59,5.71,46.03999999999999,274.0,203.0,10.0,0.30399999999999994,0
3135,2.7142857142857144,0,0.21285714285714288,24.040000000000006,Ernest Daniel,108.0,425.0,28.03,White,21.01,1468.0,whiteer01,151.01,6.039999999999999,7.0,5.039999999999999,57.01,244.0,188.0,30.030000000000005,0.45,2.7142857142857144,30.030000000000005,244.0,108.0,7.0,0.21285714285714288,0
3139,5.671666666666668,0,0.295,2.04,Ace Townsend,302.0,541.0,26.0,Adams,33.0,1658.0,adamsac01,213.0,49.01,6.0,0.06000000000000001,7.039999999999999,171.0,224.0,41.01,-0.51,5.671666666666668,41.01,171.0,302.0,6.0,0.295,0
3146,2.898461538461538,0,0.2569230769230769,29.06000000000001,Robert Howard,293.0,889.0,60.03,Chipman,46.03,2642.0,chipmbo01,364.03,14.07,13.0,7.079999999999999,87.05000000000003,322.01,386.0,51.02,-1.19,2.898461538461538,51.02,322.01,293.0,13.0,0.2569230769230769,0
3150,5.223749999999999,0,0.255,29.02,Charles Willard,141.0,653.0,50.03,Embree,48.0,2121.0,embrere01,292.0,1.07,8.0,1.07,90.0,286.0,330.0,31.02,-0.27,5.223749999999999,31.02,286.0,141.0,8.0,0.255,0
3151,4.044,0,0.233,27.040000000000006,Paul Walford,207.0,774.01,41.02,Erickson,48.03,2443.0,erickpa01,349.01,6.059999999999999,10.0,5.069999999999999,86.02000000000002,432.0,425.0,37.02,-0.63,4.044,37.02,432.0,207.0,10.0,0.233,0
3152,6.1450000000000005,0,0.2933333333333333,22.01,Harry,143.0,671.0,45.01,Feldman,35.0,1998.0,feldmha01,281.0,3.04,6.0,6.02,78.0,254.0,300.0,35.01,-0.11,6.1450000000000005,35.01,254.0,143.0,6.0,0.2933333333333333,0
3153,3.783333333333333,0,0.26166666666666666,4.099999999999998,Thomas Jerome,323.0,654.0,44.0,Ferrick,40.02,2022.0,ferrito01,260.0,56.0,12.0,1.11,7.089999999999997,245.0,227.0,40.01,0.35,3.783333333333333,40.01,245.0,323.0,12.0,0.26166666666666666,0
3154,4.836,0,0.272,7.02,Reuben Walter,108.0,416.0,20.01,Fischer,34.01,1148.0,fischru01,217.0,4.02,5.0,1.04,41.0,136.0,222.0,16.0,0.26,4.836,16.0,136.0,108.0,5.0,0.272,0
3155,4.531000000000001,0,0.27699999999999997,75.0,Richard John,221.0,1367.0,96.0,Fowler,79.0,3909.0,fowledi01,595.0,4.0699999999999985,10.0,11.05,170.0,382.0,578.0,66.0,-0.43,4.531000000000001,66.0,382.0,221.0,10.0,0.27699999999999997,0
3158,3.955,1,0.255,92.05,Stephen Joseph,447.0,1940.0,186.03,Gromek,108.02,6194.0,gromest01,782.0,23.06,18.0,17.090000000000003,225.02,904.0,630.01,123.02,2.53,3.955,123.02,904.0,447.0,18.0,0.255,1
3160,4.016666666666667,0,0.275,46.01,Chalmer Luman,151.0,874.0,66.01,Harris,63.01,2460.0,harrilu01,379.0,3.0399999999999987,6.0,4.0299999999999985,91.01,232.0,265.0,35.01,0.08,4.016666666666667,35.01,232.0,151.0,6.0,0.275,0
3161,4.872,0,0.28200000000000003,31.01,Thomas Owen,144.0,698.0,33.0,Hughes,56.0,2064.0,hugheto04,300.0,3.02,5.0,5.02,87.0,221.0,308.0,31.01,-1.14,4.872,31.01,221.0,144.0,5.0,0.28200000000000003,0
3162,3.51875,0,0.2475,99.02,Cecil Carlton,225.0,1270.0,77.01,Hughson,54.0,4127.0,hughste01,450.0,17.03,8.0,19.03,156.01,693.0,372.0,96.0,-2.21,3.51875,96.0,693.0,225.0,8.0,0.2475,0
3166,5.17,0,0.2711111111111111,43.03,Thomas William Oscar,161.0,744.0,24.0,Judd,51.01,2314.0,juddos01,334.0,7.049999999999999,9.0,4.05,99.01,304.0,397.0,40.03,3.3,5.17,40.03,304.0,161.0,9.0,0.2711111111111111,0
3167,3.2930769230769226,0,0.31230769230769234,74.03000000000002,George Bernard,348.0,1597.0,121.02,Koslo,107.0,4774.01,kosloda01,651.0,22.050000000000004,13.0,15.06,189.02,606.01,538.01,92.02,-2.88,3.2930769230769226,92.02,606.01,348.0,13.0,0.31230769230769234,0
3168,2.805,0,0.22,2.04,Emil Benedict,150.0,324.0,24.02,Kush,12.02,1039.0,kushem01,134.01,12.02,6.0,1.05,8.03,150.0,158.01,21.02,0.36,2.805,21.02,150.0,150.0,6.0,0.22,0
3174,5.216666666666666,0,0.2533333333333333,25.01,Reuben Franklin,162.0,624.0,22.0,Melton,50.0,2112.0,meltoru01,283.0,5.039999999999999,6.0,6.02,87.0,363.0,395.0,30.01,-1.25,5.216666666666666,30.01,363.0,162.0,6.0,0.2533333333333333,0
3180,4.0176470588235285,0,0.26,116.04000000000002,Howard Joseph,403.0,2096.0,146.0,Pollet,116.0,6322.0,polleho01,821.0,20.09,17.0,25.07000000000001,278.01,934.0,745.0,131.01999999999998,0.56,4.0176470588235285,131.01999999999998,934.0,403.0,17.0,0.26,0
3182,3.3444444444444437,0,0.2455555555555556,86.06,John Albert,366.0,1766.0,97.04,Schmitz,114.04,5438.0,schmijo01,714.02,20.08,18.0,16.11,235.03,746.02,757.0,93.03000000000002,-2.08,3.3444444444444437,93.03000000000002,746.02,366.0,18.0,0.2455555555555556,0
3183,4.098000000000001,0,0.258,19.02,Alvis Newman,102.0,443.0,20.01,Shirley,30.0,1340.0,shirlte01,211.0,2.03,5.0,3.03,54.01,168.0,290.0,19.02,-0.03,4.098000000000001,19.02,168.0,102.0,5.0,0.258,0
3186,3.61,1,0.2484210526315789,124.05,Virgil Oliver,517.0,2416.0,188.02,Trucks,135.01999999999998,8047.0,truckvi01,1009.0,30.06,19.0,33.059999999999995,328.03,1534.0,1088.01,177.02999999999997,-1.96,3.61,177.02999999999997,1534.0,517.0,19.0,0.2484210526315789,1
3188,5.0769230769230775,1,0.2592307692307693,23.09000000000001,Harold George,336.0,875.0,47.02,White,54.03999999999999,2761.0,whiteha01,387.01,25.040000000000006,13.0,7.099999999999998,67.07000000000002,349.0,450.0,46.03,-1.02,5.0769230769230775,46.03,349.0,336.0,13.0,0.2592307692307693,0
3190,4.04625,0,0.26125,63.01,Roger Francis,182.0,1018.0,56.01000000000001,Wolff,69.01,3076.0,wolffro01,388.0,13.04,8.0,8.049999999999999,128.0,430.0,316.0,52.02,-1.42,4.04625,52.02,430.0,182.0,8.0,0.26125,0
3193,5.6880000000000015,0,0.292,0.05,Jonas Arthur,133.0,246.0,14.01,Berry,22.01,882.0,berryjo03,80.0,18.02,5.0,0.05,0.05,117.0,87.0,21.02,-0.08,5.6880000000000015,21.02,117.0,133.0,5.0,0.292,0
3196,2.5325,0,0.2725,30.01,Hiram Gabriel,105.0,517.0,21.01,Bithorn,31.01,1529.0,bithohi01,179.01,5.01,4.0,8.02,53.01,185.01,171.01,34.0,-0.09,2.5325,34.0,185.01,105.0,4.0,0.2725,0
3197,3.859090909090909,1,0.2354545454545455,69.05000000000001,Ewell,236.0,1150.0,67.02,Blackwell,78.03,3963.0,blackew01,484.0,10.05,11.0,15.06,169.01999999999995,839.0,562.0,82.02,-0.72,3.859090909090909,82.02,839.0,236.0,11.0,0.2354545454545455,1
3198,4.060769230769231,0,0.2538461538461539,94.03000000000002,Henry Ludwig,314.0,1660.0,108.01,Borowy,82.01,5151.0,borowha01,668.0,7.079999999999997,13.0,16.040000000000006,214.01,690.0,623.0,108.01,0.18,4.060769230769231,108.01,690.0,314.0,13.0,0.2538461538461539,0
3199,4.877142857142856,0,0.24857142857142855,5.06,Paul Leo Emile,109.0,345.01,22.040000000000006,Calvert,22.040000000000006,905.0,calvepa01,178.01999999999995,5.05,7.0,0.07,27.050000000000004,102.01,158.01,9.04,-0.11,4.877142857142856,9.04,102.01,109.0,7.0,0.24857142857142855,0
3202,3.358571428571428,0,0.24285714285714285,46.02,Russell Ormand,241.0,931.0,38.0,Christopher,64.0,2999.0,chrisru01,374.0,35.01,7.0,3.0499999999999994,97.02,424.0,399.0,54.0,-0.16,3.358571428571428,54.0,424.0,241.0,7.0,0.24285714285714285,0
3203,5.162727272727274,0,0.2863636363636364,60.03999999999999,Joseph Patrick,223.0,1172.0,92.01,Coleman,76.0,3402.0,colemjo04,552.0,6.0699999999999985,11.0,11.06,140.01999999999998,444.01,566.0,52.03999999999999,0.33,5.162727272727274,52.03999999999999,444.01,223.0,11.0,0.2863636363636364,0
3208,3.251428571428572,0,0.2414285714285714,46.01,Jesse Sandoval,176.0,904.0,49.0,Flores,59.0,2919.0,floreje01,344.0,6.04,7.0,11.03,113.01,352.0,306.0,44.01,0.48,3.251428571428572,44.01,352.0,176.0,7.0,0.2414285714285714,0
3221,6.765714285714287,0,0.31857142857142856,15.02,Raymond Willis,116.0,425.0,48.01,Poat,30.01,1200.0,poatra01,202.0,1.06,7.0,4.05,47.01,178.01,162.0,22.020000000000003,-0.63,6.765714285714287,22.020000000000003,178.01,116.0,7.0,0.31857142857142856,0
3222,7.786666666666666,0,0.2866666666666667,15.04,Melvin Joseph,146.0,567.0,68.00999999999999,Queen,40.02,1670.0,queenme01,315.01,1.08,9.0,3.06,77.02,328.01,329.0,27.02,-1.48,7.786666666666666,27.02,328.01,146.0,9.0,0.2866666666666667,0
3223,3.0715384615384616,1,0.2346153846153846,137.01,Allie Pierce,434.0,2193.0,133.01,Reynolds,107.01,7477.0,reynoal01,915.01,49.02,13.0,36.01,309.01,1423.0,1261.0,182.01,-0.1,3.0715384615384616,182.01,1423.0,434.0,13.0,0.2346153846153846,1
3224,3.9338461538461535,1,0.26076923076923075,140.03999999999996,John Franklin,412.0,2145.0,180.0,Sain,116.01,6377.0,sainjo01,824.0,51.03,13.0,16.060000000000006,245.03,910.0,619.0,139.01,4.57,3.9338461538461535,139.01,910.0,412.0,13.0,0.26076923076923075,0
3225,4.738,0,0.284,10.02,John Robert,129.0,433.0,23.01,Savage,27.01,1269.0,savagbo01,203.0,9.02,5.0,2.03,31.01,171.0,215.0,16.02,-0.39,4.738,16.02,171.0,129.0,5.0,0.284,0
3226,4.2700000000000005,0,0.26615384615384624,59.02,Ray Wilson,318.0,1487.0,88.0,Scarborough,85.0,4286.0,scarbra01,656.0,12.07,13.0,9.06,168.01,564.0,611.0,80.01,-0.09,4.2700000000000005,80.01,564.0,318.0,13.0,0.26615384615384624,0
3228,3.2777272727272733,1,0.2459090909090909,382.0,Warren Edward,750.0,4830.0,434.01,Spahn,245.01,15731.0,spahnwa01,1798.0,29.09000000000001,22.0,63.04999999999999,665.0,2583.0,1434.0,363.01,7.57,3.2777272727272733,363.01,2583.0,750.0,22.0,0.2459090909090909,1
3230,3.77,0,0.245,74.02,William Symmes,245.0,1370.0,115.0,Voiselle,84.0,4120.0,voisebi01,585.0,3.08,10.0,13.05,190.0,645.0,588.0,74.02000000000002,-1.65,3.77,74.02000000000002,645.0,245.0,10.0,0.245,0
3232,11.674285714285714,0,0.3471428571428571,7.039999999999999,Lester Elmer,154.0,434.0,25.020000000000003,Webber,19.01,1296.0,webbele01,201.0,14.04,7.0,0.07,25.02,141.0,201.0,23.01,-0.33,11.674285714285714,23.01,141.0,154.0,7.0,0.3471428571428571,0
3233,4.573333333333333,0,0.2922222222222223,67.02000000000001,Henry Washington,251.0,1338.0,66.02000000000001,Wyse,70.01,3773.0,wyseha01,492.0,8.049999999999999,9.0,11.03,159.0,362.0,373.0,79.01,-1.64,4.573333333333333,79.01,362.0,251.0,9.0,0.2922222222222223,0
3236,5.15,0,0.22,20.02,Rex Edward,155.0,474.0,48.0,Barney,31.0,1793.0,barnere02,286.0,1.05,6.0,6.04,81.0,336.0,410.0,35.0,-0.77,5.15,35.0,336.0,155.0,6.0,0.22,0
3237,4.541666666666667,0,0.26333333333333336,37.01000000000001,Donald Paul,154.0,803.0,46.0,Black,55.0,2391.0,blackdo01,385.0,1.05,6.0,4.04,113.0,293.0,400.0,34.0,-0.29,4.541666666666667,34.0,293.0,154.0,6.0,0.26333333333333336,0
3239,3.2920000000000003,0,0.2590000000000001,47.02,Alpha Eugene,441.0,1387.0,84.00999999999998,Brazle,64.0,4130.0,brazlal01,506.0,60.03,10.0,7.049999999999999,117.02,554.0,492.0,97.0,-1.41,3.2920000000000003,97.0,554.0,441.0,10.0,0.2590000000000001,0
3242,3.6458333333333335,0,0.2691666666666666,4.099999999999998,Eldred William,237.0,519.0,34.02,Byerly,22.040000000000006,1475.0,byerlbu01,202.0,14.07,12.0,0.11999999999999998,17.070000000000007,209.0,167.0,22.02,-0.44,3.6458333333333335,22.02,209.0,237.0,12.0,0.2691666666666666,0
3243,4.772000000000001,0,0.23333333333333334,65.05000000000001,Thomas Joseph,281.0,1138.0,98.03,Byrne,69.02,4086.0,byrneto01,622.0,12.109999999999998,15.0,12.089999999999998,170.0,766.0,1037.0,85.03,4.99,4.772000000000001,85.03,766.0,281.0,15.0,0.23333333333333334,0
3244,4.057499999999999,0,0.24625,13.05,Milo Cain,174.0,530.0,18.009999999999994,Candini,21.040000000000006,1613.0,candimi01,234.0,8.02,8.0,5.059999999999999,37.04,183.0,250.0,26.01,0.96,4.057499999999999,26.01,183.0,174.0,8.0,0.24625,0
3257,4.678,0,0.28600000000000003,27.01,Albert,149.0,726.0,25.01,Gerheauser,50.0,1929.0,gerheal01,295.0,1.04,5.0,4.0299999999999985,79.0,255.0,224.0,25.01,0.57,4.678,25.01,255.0,149.0,5.0,0.28600000000000003,0
